PROIZVOD,SPAR_CENA,MERKATOR_CENA,TUS_CENA,NAJCENEJSI,RAZLIKA_EUR
Sadni kolač, Žito, 500 g,,5.29,5.29,merkator,0.00
Keksi, Munchmallow, 210 g,,2.19,2.26,merkator,0.07
Sok, 100 % jabolko, Lumpi, 200 ml,,0.49,0.93,merkator,0.44
Gel za prhanje Pure Fresh, Nivea, 250 ml,,3.19,3.99,merkator,0.80
Celi janež, Kotanyi, 24 g,,1.49,1.55,merkator,0.06
Hrana za mačke Friskies Adult s piščancem in zelenjavo, Purina, 1,5 kg,,6.99,6.99,merkator,0.00
Piščančji kebab, Perutnina Ptuj, pakirano, 500 g, IK,,6.39,6.39,merkator,0.00
Dietne lešnikove napolitanke, Kraš, 50 g,,0.94,0.93,tus,0.01
Sir za žar, Mu Cusine, pakirano, 250 g,,4.69,4.69,merkator,0.00
Deodorant Borotalco, Absulute Extra Dry Amber, roll-on, 50 ml,,4.79,4.54,tus,0.25
Riž 3 barvni mix, Zlato Polje, 800 g,,5.59,5.49,tus,0.10
Gazirana pijača, Orange, Mercator, 1,5 l,,1.10,0.84,tus,0.26
Hrana za pse z govedino, Pedigree, 12x100 g,,7.09,2.87,tus,4.22
Puding s proteini, mandelj in kokos, Z Bregov, 180 g,,1.25,1.22,tus,0.03
Valjani jajčni široki rezanci, Zlato Polje, 400 g,,2.49,2.69,merkator,0.20
Pena za britje Nivea Men, Sensitive Pro Ultra, 200 ml,,4.59,7.29,merkator,2.70
Napitek Kombucha, ingver in limona, Captain Kombucha, 400 ml,,2.89,2.86,tus,0.03
Praženi Blagi Ajvar Tuš 680 g,,2.79,2.49,tus,0.30
Bonboni Ricola, melisa, brez skladkorja, 75g,,2.29,2.39,merkator,0.10
Pastirska Skuta Slovenske Dobrote 500 g,,3.19,2.69,tus,0.50
Gazirana pijača, Cockta, 0,33 l,,0.99,0.95,tus,0.04
Bonboni Cool wave, Halls, 33,5 g,,1.13,1.16,merkator,0.03
Čokolino baby, Lino, 210 g,,3.39,3.79,merkator,0.40
Gazirana pijača, Original, Ora, 0,5 l,,0.99,0.97,tus,0.02
Hrana za mačke Steril, briketi govedina, One, 800 g,,6.09,5.29,tus,0.80
Drobnjak, Kotanyi, 6 g,,1.29,1.35,merkator,0.06
Česen, Kotanyi, 48 g,,3.99,4.19,merkator,0.20
Lovorov list, Maestro, 5 g,,1.09,1.15,merkator,0.06
Tuna solata Mediterana, Eva, 160 g,,3.49,3.49,merkator,0.00
Zobna pasta 2v1 Advanced Clean, Vademecum, 75 ml,,3.79,3.79,merkator,0.00
Narezek Poli Kids, Classic, Perutnina Ptuj, pakirano, 100 g,,1.89,1.89,merkator,0.00
Ovseni Napitek s Kalcijem in Vitamini Valsoia 1 L,,2.49,2.69,merkator,0.20
Arašidi Tuš, praženi, neoluščeni, 250 g,,2.39,1.29,tus,1.10
Zobna pasta za občutljive zobe Sensitivity & Gum Whitening, Sensodyne,,,7.39,7.19,tus,0.20
Sadni jogurt, jagoda, 1,3 % m.m., Mu, 500 g,,1.59,2.19,merkator,0.60
Puding Dolcela, z okusom čokolade, 180 g, 3+1 gratis,,1.89,1.89,merkator,0.00
Blagi ketchup, Mercator, 500 g,,1.49,1.19,tus,0.30
Zobna pasta Complete Protection Whitening za nego krvavečih dlesni, Pa,,7.19,7.29,merkator,0.10
Kremni namaz Milk, Lino Lada, 700 g,,5.99,5.99,merkator,0.00
Čokolada v prahu, Gorenjka, 100 g,,2.19,2.29,merkator,0.10
Ovsena granola, gozdni sadeži, kokos in mandelj, Boom Box, 300 g,,3.99,3.99,merkator,0.00
100 % kremno arašidovo maslo, Go On, 500 g,,5.89,5.89,merkator,0.00
Mleti klinčki, Kotanyi, 20 g,,1.59,1.65,merkator,0.06
Šampon za lase Q10, za tanke in oslabljene lase, Schuama, 400 ml,,4.49,4.62,merkator,0.13
Temna čokolada s 78 % kakava Excellenc, Lindt, 100 g,,4.49,3.90,tus,0.59
Kopel peneča Palmolive, Naturals Macadamia & Milk, 750 ml,,6.49,6.19,tus,0.30
Čistilo Vamo limona, v prahu, 500 g,,1.99,1.35,tus,0.64
Sladoled, Quattro Mini, Chocomania, Ledo, 900 ml,,4.59,5.29,merkator,0.70
Energijski napitek, Red Bull, 0,355 l,,2.29,2.29,merkator,0.00
Kamniška klobasa, Anton, pakirano, 360 g,,7.29,7.29,merkator,0.00
Mleko z okusom čokolade Fit, Dukat, 0,5 l,,1.89,2.09,merkator,0.20
Tekoči Sadni Jogurt MU Gozdni Sadeži 1 kg,,2.49,2.49,merkator,0.00
Prepečenec Žito, polnozrnati, 330 g,,2.79,3.49,merkator,0.70
Bio prosena kaša, Vila Natura, 500 g,,2.79,3.09,merkator,0.30
Sheba mokra hrana za mačke, Junior Kitten, mešani izbor v omaki, 4 x 8,,2.49,2.59,merkator,0.10
Ledeni Čaj Fuzetea Breskev in Hibiskus 1,5 L,,1.49,1.49,merkator,0.00
Gazirana Pijača Pepsi Max z Okusom Limete 1,5 L,,1.77,1.79,merkator,0.02
Rastlinska krema, Hulala, 500 ml,,3.39,3.29,tus,0.10
Gazirana pijača, Fanta Orange, 0,33 l,,1.10,1.10,merkator,0.00
Pirina polnozrnata moka, Žito, 1 kg,,3.19,2.29,tus,0.90
Sadna Pijača Fruc Multivitamin 1,5 L,,1.66,1.65,tus,0.01
Bonboni Rainbow, Mentos, 37,5 g,,0.99,1.02,merkator,0.03
Gazirana pijača, Fanta Orange, 0,5 l,,1.29,1.15,tus,0.14
Zobna Ščetka Oral B 3 Effect Natural Fresh 1 Ščetka + 1 Gratis,,2.19,2.79,merkator,0.60
Voda z okusom, Refresh, Vitamin Well, 0,5 l,,2.19,2.11,tus,0.08
Muškatni oreh mleti, Kotanyi, v kozarčku, 50g,,4.19,4.39,merkator,0.20
Mini blejska salama, Anton, pakirano, 400 g,,4.69,4.39,tus,0.30
Mleta kurkuma, Kotanyi, 35 g,,1.39,1.45,merkator,0.06
Kurkuma, Maestro, 44 g,,2.59,2.69,merkator,0.10
Deodorant Borotalco, Absolute Extra Dry Unique Scent, sprej, 150 ml,,5.49,4.19,tus,1.30
Dezodorant Roll-On Borotoalco Active Citrus & Lime Fresh 50 ml,,4.79,4.54,tus,0.25
Narezek Slim & Fit, piščančja mortadela, Perutnina Ptuj, 180 g,,2.59,2.59,merkator,0.00
Sir Ementalec, brez laktoze, Mercator, pakirano, 300 g,,5.99,3.89,tus,2.10
Čips Chio Oven, kisla smetana, 125 g,,2.59,2.69,merkator,0.10
Praženi nepekoči ajvar, Droga, 280 g,,2.39,2.38,tus,0.01
Vlažilna krema za obraz, aloe vera, Afrodita, 50 ml,,8.99,9.99,merkator,1.00
Namaz sadni Presad, brusnica 40%, 700 g,,3.49,4.99,merkator,1.50
Gazirana pijača, limona, Sprite, 0,5 l,,1.29,1.15,tus,0.14
Zobna krema Colgate, Cavity Protection, 75 ml,,2.99,2.99,merkator,0.00
Gobova juha z jurčki in popečenimi kruhki Cup a Soup, Knorr, 15 g,,0.99,0.99,merkator,0.00
Šampon Gold, Johnson's Baby, 500 ml,,6.49,8.29,merkator,1.80
Namaz kremni Tuš, Čokina duo, 700 g,,5.99,3.49,tus,2.50
Arašidi Tuš, s hrustljavo oblogo, z okusom paprike, 150 g,,1.19,1.19,merkator,0.00
Sladoled Leone, gozdni sadeži, čokolada, vanilja, 1 l,,5.99,4.19,tus,1.80
Sladoled v lončku, Chocolate Fudge Brownie, Ben & Jerry's, 465 ml,,10.49,10.80,merkator,0.31
Polnozrnati keksi Cour Cereale brez dodanega sladkorja, Gullon, 280 g,,1.89,2.09,merkator,0.20
Keksi, Munchmallow, 105 g,,1.29,1.33,merkator,0.04
Mešanica Hit Mix za krompirjevo testo, Žito, 500 g,,2.59,2.89,merkator,0.30
Krema za roke, neodišavljena, Neutrogena, 75 ml,,4.89,5.49,merkator,0.60
Gazirana Pijača Ora Sočni Eksotik 0,33 L,,0.88,0.84,tus,0.04
Mini tirolska salama, Anton, pakirano, 400 g,,4.99,4.59,tus,0.40
Puding, čokolada in vanilija, Muller, 450 g,,2.24,2.25,merkator,0.01
Gel za prhanje Cherry Bloosom, Subrina, 250 ml,,2.89,2.98,merkator,0.09
Gel za prhanje Divine Moments, Fa, 250 ml,,3.19,3.19,merkator,0.00
Instant želatina, Dolcela, 20 g,,1.34,1.55,merkator,0.21
Sheba mokra hrana za mačke, Fresh & Fine, perutninski izbor, 6 x 50 g,,3.19,2.99,tus,0.20
Otroška Zobna Ščetka Aquafresh Little Teeth 3-5 let,,2.99,4.49,merkator,1.50
Šlag pena, Dolcela, 36 g,,0.82,0.85,merkator,0.03
Otroško toaletno milo, Becutan, 90 g,,1.29,1.25,tus,0.04
Šampon za lase Color Shine, za barvane lase, Schauma, 400 ml,,4.49,4.62,merkator,0.13
Alpro sojin, fermentiran, ananas, pasijonka, brez dodatnega sladkorja,,,2.59,2.59,merkator,0.00
Žafran, Kotanyi, 0,12 g,,1.79,1.85,merkator,0.06
Masleni rogljiček, pistacija, Acquaviva, 95 g,,1.39,1.39,merkator,0.00
Narezek piščančje prsi, Mercator, pakirano, 200 g,,2.99,3.99,merkator,1.00
Majoneza, Mercator, 620 g,,2.39,3.19,merkator,0.80
Bio ovseni napitek z mandljem, Boom Box, 500 ml,,1.99,1.99,merkator,0.00
Dodatek jedem, Vegeta, 200 g,,2.79,3.29,merkator,0.50
Friskies mokra hrana za pse, v želeju, meso, 4 x 85 g,,7.29,2.79,tus,4.50
Mešanica začimb za omako Carbonara, Knorr Fix, 36 g,,1.99,1.99,merkator,0.00
Tekoči Sadni Jogurt LCA Zelene Doline Banana Jabolko 1.1 % m.m. 500 g,,1.59,1.64,merkator,0.05
Rebrasti čips, kisla smetana in čebula, Hrusty, 150 g,,1.09,1.39,merkator,0.30
Otroška Zobna Pasta Vademecum Junior Jagoda 50 ml,,2.59,2.59,merkator,0.00
Hranljiva krema za obraz Afrodita mandelj, 50 ml,,8.99,9.99,merkator,1.00
Šampon za lase breza, Cvet, 1 l,,3.49,3.52,merkator,0.03
Smetana v spreju, Mu Cuisine, 250 g,,3.49,3.41,tus,0.08
Kava Perfetto, Macchiato Irish cream kapsule, Barcaffe, 140 g,,3.89,3.89,merkator,0.00
Instant napitek, pomaranča, Isostar, 400 g,,11.47,11.81,merkator,0.34
Namaz mastni Pro Activ, 225 g,,3.99,3.99,merkator,0.00
Mleti ingver, Kotanyi, 38 g,,2.09,2.19,merkator,0.10
Mleta kumina, Maestro, 30 g,,1.89,1.95,merkator,0.06
Rolada mini Gorenjka, vanilija, 280 g,,2.59,3.99,merkator,1.40
Štruklji Zlato polje, ajdovi, skutni, 400 g,,2.94,5.79,merkator,2.85
Deodorant roll on Fresh Natural, Nivea, 50 ml,,4.59,4.49,tus,0.10
Gazirana pijača, Bitter lemon, Mercator, 1,5 l,,1.05,1.15,merkator,0.10
Sladoled na palčki, vanilija in mandelj, Gelatissimo, 5 x 110 ml,,2.99,3.49,merkator,0.50
Tekoče milo Moisturizing, Borotalco, 250 ml,,2.49,3.18,merkator,0.69
Negazirana voda First, limonska trava, Fructal, 0,5 l,,1.49,1.45,tus,0.04
Čokoladni puding s proteini, Alpro, 200 g,,1.89,0.37,tus,1.52
Pražene pistacije, blago slane, pakirano, 300 g,,5.19,6.29,merkator,1.10
Ingver Bio Nutrigold, mleti, 100 g,,3.29,4.99,merkator,1.70
Zakuska iz Pečene Paprike Natureta 290 g,,2.59,2.49,tus,0.10
Slana pražena pistacija, Ultje, 150 g,,4.99,4.59,tus,0.40
Extra jagodni džem, Darbo, 450 g,,4.19,4.79,merkator,0.60
Lešnikove palčke, Finesse, 250 g,,1.69,1.29,tus,0.40
Hrustljavi rženi kruhki, Wasa, 230 g,,2.39,2.39,merkator,0.00
Šlag pena za mešanje z vodo, Dolcela, 42 g,,0.85,1.19,merkator,0.34
Gazirana pijača, Sočni eksotik, Ora, 0,33 l,,0.88,20.16,merkator,19.28
Riž Ben's dolgozrnat, v vrečki, 10 minut, 250 g,,2.19,2.39,merkator,0.20
Sardine v oljčnem olju, Eva, 100 g,,2.49,1.79,tus,0.70
Indijski oreščki Marjan voće, 500 g,,6.99,7.29,merkator,0.30
Mleti cimet, Kotanyi, 25 g,,1.79,1.65,tus,0.14
Žitarice Chocapic, hrustljave pšenične školjke s kakavom, Nestle, 375 ,,4.89,4.89,merkator,0.00
Instant napitek, limona in bezeg, Cedevita Vin, 455 g,,4.56,4.49,tus,0.07
Pšenična krušna moka tip 850, Intes, 1 kg,,1.49,1.49,merkator,0.00
Jagode v košarici, pakirano, 250 g,,2.99,2.99,merkator,0.00
Drobljeni Listi Zelene Kotanyi 8 g,,1.79,1.85,merkator,0.06
Whiskas mokra hrana za mačke, Pure Delight, perutninski izbor, 4 x 85 ,,3.19,3.09,tus,0.10
Gazirana voda z okusom bezga in limone, Sensation, 1,5 l,,1.08,0.89,tus,0.19
Pripravek AVE Grill, Hitri stejk, mariniran, 400 g,,5.99,5.99,merkator,0.00
Čokolada Kinder Bueno, Kinder, 43 g,,1.29,2.98,merkator,1.69
Ustna voda Parodontax, Gum Strenghten & Protect, 500 ml,,7.99,7.19,tus,0.80
Šampon za lase Schauma Clean & Fresh, zeleno jabolko in kopriva, 400 m,,4.49,4.69,merkator,0.20
Otroško hladilno mazilo Makra, 120 ml,,6.69,6.69,merkator,0.00
Gazirana pijača, Fanta Orange, 0,25 l,,1.09,1.05,tus,0.04
Fino maslo, Mu, 250 g,,4.29,4.29,merkator,0.00
Brstični ohrovt, 350 g, pakirano,,1.99,2.99,merkator,1.00
Mlečni namaz s tuno, Mu, 140 g,,2.19,2.19,merkator,0.00
Rožmarin, Maestro, 18 g,,0.99,1.15,merkator,0.16
Polnozrnati kruh, Super mehek sendvič, Ölz, 750 g,,3.39,3.99,merkator,0.60
Hrenovke Perutnina Ptuj, piščančje, Exxtra, 800 g,,3.99,4.99,merkator,1.00
Dreamies prigrizek za mačke, z mačjo meto, 60 g,,1.99,2.09,merkator,0.10
Jogurt LCA NULA, z okusom brusnica in acai jagode, brez dodanega sladk,,1.59,1.65,merkator,0.06
Negazirana mineralna voda, Jana, 5 l,,2.79,2.89,merkator,0.10
Sojina omaka Premium, Kikkoman, 150 ml,,6.19,2.29,tus,3.90
Bučna semena, pražena slana, Hrusty, 200 g,,1.79,4.69,merkator,2.90
Tunina Rio Mare, v oljčnem olju, z limono in poprom, 3 x 65 g,,8.79,8.79,merkator,0.00
Rjavi fižol, Zvijezda, 800 g,,2.69,2.11,tus,0.58
Ledeni Čaj Fuzetea Breskev in Hibiskus 0,5 L,,1.19,1.15,tus,0.04
Soda bikarbona, Spice chef, 500 g,,0.99,1.15,merkator,0.16
Mlečni namaz z rdečo papriko, Mu, 140 g,,2.19,2.19,merkator,0.00
Cela kumina, Kotanyi, 28 g,,1.59,1.55,tus,0.04
Dnevna zobna pasta Ultra Clean za nego krvavečih dlesni, s fluoridom, ,,6.29,5.99,tus,0.30
Napitek kavni Nescafe, Gold Crema, v kozarcu, 190 g,,14.19,14.19,merkator,0.00
Otroški šampon in gel za tuširanje Subrina Kids Breezy, 250 ml,,3.19,3.89,merkator,0.70
Pečen jabolčni štrudelj, Pečjak, zamrznjeno, 500 g,,3.99,3.99,merkator,0.00
Hrana za mačke One Steril, piščanec, losos, korenje, 85 g,,1.29,1.25,tus,0.04
Hrana za mačke Friskies Junior, Purina, 300 g, briketi,,2.19,2.09,tus,0.10
Sirup, jabolko in gozdni sadeži, Mercator, PET, 3 l,,9.89,8.99,tus,0.90
Hrana za mačke Gourmet Mon Petit, okus piščanca, purana in race, 6 x 5,,3.09,3.18,merkator,0.09
Dezodorant Spray Nivea Men Fresh Active 150 ml,,6.19,4.49,tus,1.70
Pijača, breskev, Oaza, 1,5 l,,0.89,1.19,merkator,0.30
Keksi Full Munch, jagoda z belo čokolado, Munchmallow, 128 g,,1.79,1.69,tus,0.10
Pijača, Ginger Beer, Thomas Henry, 0,75 l,,3.69,3.69,merkator,0.00
Sadni jogurt s proteini, več okusov, Zott, 200 g,,1.09,1.29,merkator,0.20
Gel za prhanje Palmolive, Men Sensitive, 500 ml,,4.59,5.14,merkator,0.55
Bio Sončnično Olje Gea 0,5 L,,5.69,6.49,merkator,0.80
Pekoči feferoni, Natureta, 260 g,,2.59,3.09,merkator,0.50
Tirolska klobasa, Mercator, pakirano, 800 g,,3.99,3.19,tus,0.80
Priboljšek za pse Dentastix Large, Pedigree, 4 x 270 g,,13.19,4.09,tus,9.10
Srebrna radgonska penina, polsuho peneče vino, Radgonske Gorice, 0,375,,6.99,6.99,merkator,0.00
Sheba mokra hrana za mačke, Fresh & Fine, ribji izbor, 6 x 50 g,,3.19,2.99,tus,0.20
Mokra hrana za mačke One, Sensitive, piščanec, tuna, 4 x 85 g,,0.79,0.73,tus,0.06
Tunina v oljčnem olju Filod'olio, Rio mare, 4 x 65 g,,7.99,7.99,merkator,0.00
Zobna pasta Extra Fresh Gel za takojšen občutek svežine v ustih, Senso,,5.79,8.98,merkator,3.19
Fileti skuše v ekstra deviškem oljčnem olju, Delamaris, 125 g,,4.49,1.79,tus,2.70
Whiskas, suha hrana za mačke, Dry Adult, govedina. 1,4 kg,,6.89,7.29,merkator,0.40
Gel za prhanje Care & Roses, Nivea, 250 ml,,3.19,3.70,merkator,0.51
Grisolino, Lino, 200 g,,3.19,3.19,merkator,0.00
Negazirana voda, Vitamin Well Recover, 0,5 l,,2.19,2.19,merkator,0.00
Whiskas mokra hrana za mačke, Pure Delight, mešani izbor, 4 x 85 g,,2.49,2.59,merkator,0.10
Zeleni čaj, Pure, Loyd, 20 vrečk, 30 g,,1.49,1.49,merkator,0.00
Krema za obraz Cera di Cupra, Rosa za suho kožo, 75 ml,,6.29,6.49,merkator,0.20
Prigrizek za pse za dnevno nego zob Dentastix M/L, Pedigree, 77 g,,1.39,1.55,merkator,0.16
Otroška zobna pasta Elmex junior 0-6 let, 75 ml,,4.69,4.69,merkator,0.00
Mleta kava, Loka, 500 g,,9.79,9.79,merkator,0.00
Mleti mak, Sweet Chef, 200 g,,1.49,1.79,merkator,0.30
Kremni namaz Gold, Lino Lada, 650 g,,5.99,5.99,merkator,0.00
Otroški šampon za lase Schauma Kids jagoda, 250 ml,,3.49,3.49,merkator,0.00
Dezodorant Spray Axe Black Night 150 ml,,4.99,4.94,tus,0.05
Lak za lase Power Invisible, Taft, 250 ml,,5.49,5.65,merkator,0.16
Čokolada Ritter Sport, z rumom, rozinami in lešniki, 100 g,,2.49,2.49,merkator,0.00
Pijača ledeni čaj Nestea, gozdni sadeži, 0,5 l,,0.66,1.15,merkator,0.49
Gel za britje, za vlaženje kože, Gillette Series, 200 ml,,4.79,5.99,merkator,1.20
Začimbna mešanica, chilli con carne, Kotanyi, 25 g,,1.29,1.15,tus,0.14
Granola Fitness s čokolado, Nestle, 300 g,,3.99,4.89,merkator,0.90
Domača Marelična Marmelada Uwe 700 g,,3.69,3.64,tus,0.05
Rogljiček Max, kakav, 7 Days, 80 g,,0.89,0.92,merkator,0.03
Maska za obraz Afrodita, Why Mask za ekstremno navlažitev, 2 x 6 ml,,2.39,2.49,merkator,0.10
Tuna v sončničnem olju, Generika, 185 g,,1.39,2.19,merkator,0.80
Čokoladne praline Premium mix, Rovelli, 400 g,,8.99,7.99,tus,1.00
Deodorant roll on Men, Invisible for Black & White, Fresh, Nivea, 50 m,,4.59,4.49,tus,0.10
Čokolino Plus, Lino, 400 g,,5.99,5.99,merkator,0.00
Žitarice za zajtrk, Čokolešnik, 450 g,,5.99,6.49,merkator,0.50
Namenska pšenična moka tip 500, za kvašeno in vlečno testo, Intes, 1 k,,1.89,1.85,tus,0.04
Pivo Laško Golding, svetlo, 5,4 % alkohola, 0,5 l,,1.42,1.42,merkator,0.00
Cela Bela Gorčična Semena Kotanyi 79 g,,2.09,2.19,merkator,0.10
Pijača Cedevita, vitaminska, limona, granatno jabolko, 0,5 l,,1.49,1.45,tus,0.04
Zobna krema Elmex, sensitive plus, complete protection, 75 ml,,6.79,6.79,merkator,0.00
Sadna Pijača Fructal Dvojni C 0,2 L,,0.66,0.67,merkator,0.01
Suhi paradižnik v mešanici aromatičnih začimb, Ponti, 300 g,,4.59,4.19,tus,0.40
Gel za prhanje, kokos, Palmolive Naturals, 500 ml,,4.49,5.29,merkator,0.80
Gel za prhanje Original Care, Nivea, 250 ml,,3.19,3.70,merkator,0.51
Kisla Repa Tuš pakirano 500 g,,1.79,2.19,merkator,0.40
Zeliščni čaj, kopriva in mango, Loyd, 20 vrečk, 30 g,,1.79,1.79,merkator,0.00
Deodorant Sport Men roll on, Fa, 50 ml,,4.19,4.19,merkator,0.00
Mesni narezek Delatera, Delamaris, 150 g,,2.19,2.59,merkator,0.40
Janež v zrnu, Maestro, 25 g,,1.39,1.45,merkator,0.06
Namaz hummus pikant, Ribella, 200 g,,2.19,2.19,merkator,0.00
Napitek kavni Nescafe, Gold, v kozarcu, 190 g,,14.19,14.19,merkator,0.00
Hrana za mačke z govedino in zelenjavo, Kitekat, 1,8 kg, briketi,,7.24,7.53,merkator,0.29
Kremni namaz Milk, Lino Lada, 350 g,,3.59,3.29,tus,0.30
Negazirana voda brez sladkorja, grenivka, Zala, 1,5 l,,1.09,1.09,merkator,0.00
Sladoled v lončku, Cookie Dough, Ben & Jerry's, 465 ml,,10.49,10.80,merkator,0.31
Palčke Pardon, polnjene z arašidi, 210 g,,2.09,2.19,merkator,0.10
Zobna ščetka Oral-B, otroška, 0-6 let,,4.69,3.59,tus,1.10
Panna Cotta, Meggle, 1 l,,6.34,6.34,merkator,0.00
Balzam za lase Repair, za zelo poškodovane lase, Gliss, 200 ml,,6.99,6.99,merkator,0.00
Krof, borovnica, Tvojih 5 minut, pakirano, 240 g, 4/1,,3.19,3.49,merkator,0.30
Nektar Fructal, junior več vrst sadja, TBA, 0,2 l,,0.66,0.63,tus,0.03
Pričvrstilna krema Corega Max Seal, 40 g,,8.59,8.59,merkator,0.00
Otroška Krema za Obraz in Telo Afrodita Kids Natural 75 ml,,4.79,4.99,merkator,0.20
Cmoki Zlato polje, Lino Lada, nougat nadev, zamrznjeno, 400 g,,2.99,4.19,merkator,1.20
Briketi za Mačke Whiskas Dry Adult Piščanec 1,4 kg,,6.99,6.89,tus,0.10
Čistilna pena Young & Pure, Afrodita, 150 ml,,6.99,7.29,merkator,0.30
Jogurt zgoščen Mu, Skyr, naravni, 2 x 140 g,,1.99,1.99,merkator,0.00
Narezani luštrek, Kotanyi, 12 g,,1.79,1.85,merkator,0.06
Mleti beli poper, Kotanyi, 54 g,,2.99,3.09,merkator,0.10
Kaša Nutrino Lab, Power snack, jabolko, malina, borovnica, rdeča pesa,,,2.19,2.19,merkator,0.00
Krekerji Snack life slani, 350 g,,1.89,2.09,merkator,0.20
Jogurt zgoščen Mu, Skyr, Stracciatella, 2 x 140 g,,1.99,1.99,merkator,0.00
Sadni jogurt brez laktoze, Free Zone, 160 g,,0.49,0.83,merkator,0.34
Piščančji Mesni Narezek Pivka 150 g,,1.19,1.53,merkator,0.34
Narezek Slim & Fit, puranja šunka, dimljena, Perutnina Ptuj, 100 g,,2.99,2.59,tus,0.40
Zobna pasta Max White One Optic, Colgate, 75 ml,,4.69,4.79,merkator,0.10
Točeni Akacijev Med Medex 450 g,,10.39,10.49,merkator,0.10
Začimbna mešanica za piščanca v smetanovi omaki z gobami, Fant, 55 g,,1.79,1.85,merkator,0.06
Plenice Violeta Duble Care Air Dry 4 Maxi (7-18 kg), 60 kosov,,16.99,16.99,merkator,0.00
Sladoled v lončku, čokolada, jagoda in vanilija, Planica, 400 ml,,4.59,4.79,merkator,0.20
Kaša Nutrino Lab, Sadni snack, jabolko, borovnica, višnja, 200 g,,2.19,2.19,merkator,0.00
Polnozrnati rženi hrustljavi kruhki, Active Zone, 125 g,,1.29,1.89,merkator,0.60
Dezodorant Old spice, stik, Deep sea, 50ml,,4.99,4.99,merkator,0.00
Zelenjavna mešanica O'Plant, azijski mix, zamrznjeno, 400 g,,1.99,3.29,merkator,1.30
Hrana za mačke s piščancem, Hobby Cat, 415 g,,1.29,1.29,merkator,0.00
Zmes za tiramisu, Dr. Oetker, 100 g,,2.27,2.49,merkator,0.22
Napitek Activia, breskev, pasionka, 280 g,,1.19,1.29,merkator,0.10
Bio češnjev paradižnik, Bio Zone, pakirano, 500 g,,2.99,2.49,tus,0.50
Juha s testeninami in rakci, orientalska, Saikebon, 60 g,,1.99,2.09,merkator,0.10
Prigrizek za pse Fiskies T-Bonz kotlet, Purina, 150 g,,1.89,1.95,merkator,0.06
Gourmet Gold, za mačke, mokra hrana, govedina, pašteta, 85 g,,0.79,0.73,tus,0.06
Hrana za mačke, piščanec v omaki, Friskies Junior, 85 g,,0.69,0.71,merkator,0.02
Hrana za Morske Prašičke z Vitamini Hobby Vit 500 g,,1.56,1.85,merkator,0.29
Testenine Mlinotest, polži 26, jajčni, Chifferi rigati, 750 g,,1.99,1.99,merkator,0.00
Tunina solata Delamaris, Mexicana, s fižolom in koruzo, 170 g,,3.59,3.49,tus,0.10
Lak za Lase Taft Volume Ultra Strong 250 ml,,5.49,5.65,merkator,0.16
Kurkuma mleta, Kotanyi, 50 g,,1.99,2.19,merkator,0.20
Odstranjevalec ličil Nivea, Rose Touch, dvofazni, 100 ml,,4.19,13.49,merkator,9.30
Granola Protein, Go On, Sante, oreški in čokolada, 300 g,,4.89,4.99,merkator,0.10
Kompot iz divjih brusnic, Darbo, 400 g,,3.99,5.49,merkator,1.50
Šampon za lase in telo Grozdje & med, Afrodita, 1 l,,4.99,4.19,tus,0.80
Pinjenec, beezg in limona, Pomurske mlekarne, 220 g,,0.79,0.83,merkator,0.04
Gazirana Pijača Pepsi Max z Okusom Limete 0,33 L,,0.99,0.93,tus,0.06
Vino Quercus, selekcija rdeča zvrst, alk.13,5 vol%, 0,75 l,,6.99,7.99,merkator,1.00
Lovorov list, Maestro, 25 g,,2.99,2.72,tus,0.27
Zeliščni čaj, svežina mete, 1001 Cvet, 20 vrečk, 34 g,,1.79,2.09,merkator,0.30
Točeni slovenski akacijev med, Medex, 900 g,,18.19,19.49,merkator,1.30
Jogurt brez laktoze, 3,5 % m. m., Zelene Doline, 160 g,,0.56,0.83,merkator,0.27
Zobna pasta proti kariesu Professional, Elmex, 75 ml,,6.79,4.69,tus,2.10
Intimno milo, pH 3.5, Chilly, 300 ml,,5.29,5.14,tus,0.15
Hrana za Mačke Pašteta Sheba Teletina in Piščanec 85 g,,1.09,1.12,merkator,0.03
Deodorant Pure roll on, Borotalco, 50 ml,,4.79,4.54,tus,0.25
Bonboni Ricola žajbelj, brez sladkorja, 50g,,1.69,1.74,merkator,0.05
Krema Care, Nivea, 200 ml,,8.29,8.54,merkator,0.25
Sladoled Al!ve, ploščica, bela čokolada, arašidi, 3 x 73 ml,,3.29,3.39,merkator,0.10
Jogurt Mu Athentikos, Selection, tiramisu, 150 g,,1.19,1.19,merkator,0.00
Krema za obraz Cera di Cupra, Bianca normalno do mešana koža, 100 ml,,7.99,5.49,tus,2.50
Granola Boom box ovsena, gozdni sadeži, kokos, mandelj, 60 g,,0.99,0.99,merkator,0.00
Naravna mineralna voda, Zala, 1,5 l, 4 + 2 gratis,,3.16,0.79,tus,2.37
Whiskas, suha hrana za mačke, Junior, piščanec, 300 g,,2.34,2.29,tus,0.05
Šampon za lase proti prhljaju Citrus, Head&Shoulders, 250 ml,,3.82,5.29,merkator,1.47
Dnevna krema za obraz Q10 Plus, Nivea, 50 ml,,18.29,18.99,merkator,0.70
Gel za prhanje Cream&Oil Cocoa, Fa, 250 ml,,3.19,3.19,merkator,0.00
Čokolino, Whey Protein Power, Lino, 350 g,,6.49,6.49,merkator,0.00
