name,price,sale_price,store,date
"GRAH IN KORENJE MIX, LEDO, 400G",1.98,,Spar,2026-01-02 00:00:00
"GRAH IN KORENJE, NATURETA, 1000G",3.78,,Spar,2026-01-02 00:00:00
"GRAH IN KORENJE, NATURETA, 450G",1.98,,Spar,2026-01-02 00:00:00
"GRAH IN KORENJE, O´PLANT, 400G",1.88,,Spar,2026-01-02 00:00:00
"GRAH NATURETA, 200G",1.15,,Spar,2026-01-02 00:00:00
"GRAH S KORENJEM, SPAR, 400G",1.12,,Spar,2026-01-02 00:00:00
"GRAH VALFRUTTA, 3X150G",2.98,,Spar,2026-01-02 00:00:00
grah-beltion-400-g-,0.97,,Tus,2026-01-02 00:00:00
grah-in-korenje-natureta-1-kg-,3.79,,Tus,2026-01-02 00:00:00
grah-in-korenje-natureta-450-g-zamrznjeno,1.99,,Tus,2026-01-02 00:00:00
grah-in-korenje-natureta-540-g-,2.77,,Tus,2026-01-02 00:00:00
grah-in-korenje-tus-350-g-,1.45,,Tus,2026-01-02 00:00:00
grah-natureta-200-g-,1.18,,Tus,2026-01-02 00:00:00
grah-natureta-3-x-200-g-,3.59,,Tus,2026-01-02 00:00:00
grah-natureta-415-g-,1.95,,Tus,2026-01-02 00:00:00
grah-podravka-280-g-,1.65,,Tus,2026-01-02 00:00:00
grah-tus-3x200g,2.39,,Tus,2026-01-02 00:00:00
grah-tus-400-g-,0.97,,Tus,2026-01-02 00:00:00
grah-tus-zamrznjeno-450-g,1.15,,Tus,2026-01-02 00:00:00
"GRAH, LEDO, 400G",2.08,,Spar,2026-01-02 00:00:00
"GRAH, NATURETA, 3X200G",3.49,,Spar,2026-01-02 00:00:00
"GRAH, NATURETA, 415G",1.68,,Spar,2026-01-02 00:00:00
"GRAH, NATURETA, 450G",2.09,,Spar,2026-01-02 00:00:00
"Grah, Natureta, zamrznjeno, 450 g",2.19,,Mercator,2026-01-02 00:00:00
"GRAH, PODRAVKA, 280G",1.48,,Spar,2026-01-02 00:00:00
"GRAH, S-BUDGET, 1KG",1.79,,Spar,2026-01-02 00:00:00
"GRAJSKA MEŠANICA ZELENJAVE, NATURETA, 450G",2.18,,Spar,2026-01-02 00:00:00
"GRAJSKA SALAMA NAREZEK AVE, PANVITA, 100G",3.79,,Spar,2026-01-02 00:00:00
"GRAJSKA SALAMA, AVE, 1KG",24.99,,Spar,2026-01-02 00:00:00
"Grajska zelenjavna mešanica, Natureta, zamrznjeno, 450 g",2.19,,Mercator,2026-01-02 00:00:00
grajska-mesanica-zelenjave-natureta-450-g-zamrznjeno,2.19,,Tus,2026-01-02 00:00:00
grajska-mesanica-zelenjave-tus-zamrznjeno-450-g,1.59,,Tus,2026-01-02 00:00:00
grajski-narezek-100-g-,3.69,,Tus,2026-01-02 00:00:00
"GRANATNO JABOLKO, 1KG",2.99,,Spar,2026-01-02 00:00:00
granatno-jabolko-,1.08,,Tus,2026-01-02 00:00:00
granetti-kruhki-polnozrnati-275-g-,2.69,,Tus,2026-01-02 00:00:00
"GRANOLA BROWNIE IN ČEŠNJA GRANOLA GOLD, SANTE, 300G",4.25,,Spar,2026-01-02 00:00:00
"GRANOLA ČOKOLADA FITNESS, NESTLÉ, 300G",4.25,,Spar,2026-01-02 00:00:00
"GRANOLA ČOKOLADA IN POMARANČA GRANOLA GOLD, SANTE, 300G",4.38,,Spar,2026-01-02 00:00:00
"GRANOLA NEŽNA JAGODA, MOJA PRESNA GRANOLA, 230G",5.99,,Spar,2026-01-02 00:00:00
"GRANOLA OREŠČKI IN KAKAV BREZ DODANEGA SLADKORJA FIT, SANTE, 300G",3.98,,Spar,2026-01-02 00:00:00
"GRANOLA PLOŠČICA KOKOS, MOJA MAL´CA, 45G",1.99,,Spar,2026-01-02 00:00:00
"GRANOLA PREGREŠNA POMARANČA, MOJA PRESNA GRANOLA, 230G",5.99,,Spar,2026-01-02 00:00:00
"GRANOLA PROTEIN BROWNIE IN ČEŠNJA, GO ON, 300G",4.98,,Spar,2026-01-02 00:00:00
"GRANOLA PROTEIN Z OREŠKI IN ČOKOLADO, GO ON, 300G",4.98,,Spar,2026-01-02 00:00:00
"Granola s čokolado, Sante, 350 g",3.99,,Mercator,2026-01-02 00:00:00
"GRANOLA S TREMI VRSTAMI ČOKOLADE, HERKULESS, 350G",2.89,,Spar,2026-01-02 00:00:00
"GRANOLA TABLICA KOKOS OBLITA S STEVIA ČOKOLADO, MOJA MAL´CA, 45G",1.99,,Spar,2026-01-02 00:00:00
"GRANOLA Z BELO ČOKOLADO IN LIOFILIZIRANIMI JAGODAMI, SANTE, 350G",3.98,,Spar,2026-01-02 00:00:00
"GRANOLA Z JAGODAMI, HERKULESS, 350G",2.99,,Spar,2026-01-02 00:00:00
"GRANOLA Z MEDOM FITNESS, NESTLÉ, 300G",4.25,,Spar,2026-01-02 00:00:00
"GRANOLA ZMEŠANA BANANA, MOJA PRESNA GRANOLA, 230G",5.99,,Spar,2026-01-02 00:00:00
granola-bonavita-super-choco-s-cokolado-500-g,4.49,,Tus,2026-01-02 00:00:00
granola-bonavita-super-fruit-s-sadjem-500-g,4.49,,Tus,2026-01-02 00:00:00
granola-bonavita-super-nut-z-oreski-500-g,4.49,,Tus,2026-01-02 00:00:00
granola-boom-box-ovsena-cokolada-300-g,3.99,,Tus,2026-01-02 00:00:00
granola-boom-box-ovsena-double-chocolate-60-g,0.99,,Tus,2026-01-02 00:00:00
granola-boom-box-ovsena-gozdni-sadezi-kokos-mandelj-300-g,3.99,,Tus,2026-01-02 00:00:00
granola-boom-box-ovsena-gozdni-sadezi-kokos-mandelj-60-g,0.99,,Tus,2026-01-02 00:00:00
granola-protein-go-on-sante-brownie-in-cesnja-300-g,4.99,,Tus,2026-01-02 00:00:00
granola-protein-go-on-sante-oreski-in-cokolada-300-g,4.99,,Tus,2026-01-02 00:00:00
"GRANULAT GRENIVKA ZA HIDRACIJO IN VZDRŽLJIVOST, ISOSTAR, 400G",11.46,,Spar,2026-01-02 00:00:00
"GRANULAT POMARANČA ZA HIDRACIJO IN VZDRŽLJIVOST, ISOSTAR, 400G",11.46,,Spar,2026-01-02 00:00:00
"GRANULAT ZA HIDRACIJO IN VZDRŽLJIVOST BRUSNICA, ISOSTAR, 400G",11.46,,Spar,2026-01-02 00:00:00
"GRANULAT ZA HIDRACIJO IN VZDRŽLJIVOST IN BIDON, ISOSTAR, 400G",12.19,,Spar,2026-01-02 00:00:00
"GRANULAT ZA HIDRACIJO IN VZDRŽLJIVOST LIMONA, ISOSTAR, 400G",11.46,,Spar,2026-01-02 00:00:00
"GRANULE ZA MAČJE STRANIŠČE, S-BUDGET, 5KG",1.85,,Spar,2026-01-02 00:00:00
"GRELNA PODLOGA HU 665, MEDISANA",59.9,,Spar,2026-01-02 00:00:00
"GRELNA POSODA CHAFING, 9 L, 1/1",99.9,,Spar,2026-01-02 00:00:00
"GRELNI PANEL LIR9-0581, 550 W, IP44, LINEA",119,,Spar,2026-01-02 00:00:00
grelni-panel-ir-infrae2-600w,89.99,,Tus,2026-01-02 00:00:00
"GRELNIK NOG FWS, MEDISANA",49.9,,Spar,2026-01-02 00:00:00
"GRELNIK NOG PC-FW3058, PROFI CARE",49.9,,Spar,2026-01-02 00:00:00
"GRELNIK VODE K17S, GORENJE, 1/1",49.9,,Spar,2026-01-02 00:00:00
"GRELNIK VODE K17XG, GORENJE",33.9,,Spar,2026-01-02 00:00:00
"GRELNIK VODE LKE-0485, LINEA, 1,7L",18.99,,Spar,2026-01-02 00:00:00
"GRELNIK VODE LKE-0676, LINEA, 1L",14.99,,Spar,2026-01-02 00:00:00
"GRELNIK VODE, SIMPEX PROFESSIONAL",5,,Spar,2026-01-02 00:00:00
"GRELNIK VODE, SIMPEX PROFESSIONAL, 1/1",29.9,,Spar,2026-01-02 00:00:00
"GRELNIK VODE, SIMPEX, 1,7L",29.9,,Spar,2026-01-02 00:00:00
grelnik-iskra-konvektorski-turbotimer-dlo8,66.99,,Tus,2026-01-02 00:00:00
grelnik-vode-fajn-17l,9.99,,Tus,2026-01-02 00:00:00
grelnik-vode-fajnox-crn-wkm-17-l,9.99,,Tus,2026-01-02 00:00:00
grencica-amaro-18-isolab-alk30-vol1l,21.49,,Tus,2026-01-02 00:00:00
grencica-amaro-monten-alk23-vol-07-l,18.49,,Tus,2026-01-02 00:00:00
grencica-pelinkovac-alk-31--vol-1-l,17.34,,Tus,2026-01-02 00:00:00
grencica-pelinkovec-alk-25--vol-1-l,13.77,,Tus,2026-01-02 00:00:00
grencica-pelinkovec-grenki-alk28-vol-1l,14.4,,Tus,2026-01-02 00:00:00
grencica-pelinkovec-grenki-alk28-vol-1l,13.49,,Tus,2026-01-02 00:00:00
grencica-pelinkovec-tus-alk-28--vol-1-l,8.49,,Tus,2026-01-02 00:00:00
grencica-sladki-pelinkovec-alk-25--vol-1-l,13.49,,Tus,2026-01-02 00:00:00
grencica-underberg-alk-44--vol-12-x-20-ml-,19.49,,Tus,2026-01-02 00:00:00
"GRENČICA / LIKER, BITTER NEST, RADGONSKE GORICE, 0,7L",14.07,,Spar,2026-01-02 00:00:00
"GRENČICA AMARO MONTENEGRO, 0,7L",17.86,,Spar,2026-01-02 00:00:00
"GRENČICA CYNAR, 0,7L",12.49,,Spar,2026-01-02 00:00:00
"GRENČICA CYNAR, 1L",19.28,,Spar,2026-01-02 00:00:00
"GRENČICA GORKI LIST, 0,7L",16,,Spar,2026-01-02 00:00:00
"GRENČICA JÄGERMEISTER ORANGE 0,7L",19.25,,Spar,2026-01-02 00:00:00
"GRENČICA JÄGERMEISTER, 0,02L",2.39,,Spar,2026-01-02 00:00:00
"GRENČICA JÄGERMEISTER, 0,35L",11.23,,Spar,2026-01-02 00:00:00
"GRENČICA JÄGERMEISTER, 0,7L",18.77,,Spar,2026-01-02 00:00:00
"GRENČICA JÄGERMEISTER, 1,75L",46.07,,Spar,2026-01-02 00:00:00
"GRENČICA JÄGERMEISTER, 1L",25.58,,Spar,2026-01-02 00:00:00
"GRENČICA P31 APERITIVO GREEN, 1L",19.1,,Spar,2026-01-02 00:00:00
"GRENČICA UNDERBERG, 12X0,02L",19.48,,Spar,2026-01-02 00:00:00
"GRENČICA UNDERBERG, 3X0,02L",3.99,,Spar,2026-01-02 00:00:00
"GRENČICA Z DODATKOM KAVE, UNDERBERG, ESPRESSO HERBTINI, 12X0,02L",17.06,,Spar,2026-01-02 00:00:00
"GRENIVKA BELA, 1KG",2.49,,Spar,2026-01-02 00:00:00
"GRENIVKA RDEČA, 1KG",1.89,,Spar,2026-01-02 00:00:00
"GRENKI PELINKOVEC, DANA, 1L",13.3,,Spar,2026-01-02 00:00:00
"GRENKI PELINKOVEC, FRUCTAL, 1L",14.28,,Spar,2026-01-02 00:00:00
"GRENKI PELINKOVEC, FRUCTAL, FRUCTAL",19.13,,Spar,2026-01-02 00:00:00
"GRENKI PELINKOVEC, PETOVIA, 1L",13.77,,Spar,2026-01-02 00:00:00
gric-kviki-50-g-,0.73,,Tus,2026-01-02 00:00:00
grilanda-bozicna-s-3-figurami-in-blescicami-50-cm,2,,Tus,2026-01-02 00:00:00
"GRILL PERUTNIČKE PIKNIK, PERUTNINA PTUJ, 800G",7.99,,Spar,2026-01-02 00:00:00
"GRILL RIBS ZAČINJEN, Z´DEŽELE, 1KG",8.49,,Spar,2026-01-02 00:00:00
grill-zacimbe-za-perutnino-kotanyi-80-g,2.39,,Tus,2026-01-02 00:00:00
grillita-pecjak-z-nadevom-kajmak-zamrznjeno-400-g,5.59,,Tus,2026-01-02 00:00:00
"GRISINI FRIABILI, DESPAR, 250G",1.45,,Spar,2026-01-02 00:00:00
"GRISINI IZ MEŠANICE ŽIT, Z LANENIMI IN SONČNIČNIMI SEMENI, MULINO BIANCO, 200G",3.14,,Spar,2026-01-02 00:00:00
"GRISINI KLASIČNI AMOR DI PANE, 125G",1.29,,Spar,2026-01-02 00:00:00
"GRISINI KLASIK Z OLJČNIM OLJEM, BIBANESI, 100G",2.59,,Spar,2026-01-02 00:00:00
"GRISINI KLASIK, ŽITO, 120G",1.99,,Spar,2026-01-02 00:00:00
"GRISINI MEDITERAN ČRNE OLIVE IN OLJČNO OLJE, SPAR PREMIUM, 200G",2.29,,Spar,2026-01-02 00:00:00
"GRISINI ROŽMARIN AMOR DI PANE, 125G",1.29,,Spar,2026-01-02 00:00:00
"GRISINI ROŽMARIN, ŽITO, 120G",2.09,,Spar,2026-01-02 00:00:00
"GRISINI RUSTIKALNI KLASIK ŽITO, 250G",0.01,,Spar,2026-01-02 00:00:00
"GRISINI S HRUSTLJAVIMI ŽITARICAMI IN SEZAMOM SGRANOCCHI, MULINO BIANCO, 210G",3.39,,Spar,2026-01-02 00:00:00
"GRISINI S KAKAVOVO KREMO GRIS & CIOCC, BREZ GLUTENA, SCHÄR, 52G",2.49,,Spar,2026-01-02 00:00:00
"GRISINI S SEZAMOM SPAR, 170G",1.08,,Spar,2026-01-02 00:00:00
"GRISINI SEZAM AMOR DI PANE, 125G",1.29,,Spar,2026-01-02 00:00:00
"GRISINI SEZAM IN OLJČNO OLJE, SPAR PREMIUM, 200G",1.89,,Spar,2026-01-02 00:00:00
"GRISINI SEZAM, ŽITO, 120G",1.99,,Spar,2026-01-02 00:00:00
"GRISINI Z EKSTRA DEVIŠKIM OLJČNIM OLJEM, DESPAR PREMIUM, 150G",2.99,,Spar,2026-01-02 00:00:00
"GRISINI Z EKSTRA DEVIŠKIM OLJČNIM OLJEM, MULINO BIANCO, 230G",3.39,,Spar,2026-01-02 00:00:00
"GRISINI Z OLIVAMI, BIBANESI, 100G",2.59,,Spar,2026-01-02 00:00:00
"GRISINI Z OVSENIMI KOSMIČI IN EKSTRA DEVIŠKIM OLJČNIM OLJEM, SPAR PREMIUM, 200G",1.99,,Spar,2026-01-02 00:00:00
"GRISINI Z RDEČO KALABRIJSKO ČEBULO ZGO, DESPAR PREMIUM, 150G",2.99,,Spar,2026-01-02 00:00:00
grisini-mulino-bianco-s-hrustljavimi-zitaricami-in-sezamom-210-g,3.49,,Tus,2026-01-02 00:00:00
"GRISOLINO LINO, PODRAVKA, 200G",3.19,,Spar,2026-01-02 00:00:00
grisolino-200-g,3.19,,Tus,2026-01-02 00:00:00
"GRISSINI PIZZA, AMOR DI PANE, 125G",1.29,,Spar,2026-01-02 00:00:00
"GRISSINI, BREZ GLUTENA, SCHÄR, 150G",4.19,,Spar,2026-01-02 00:00:00
"GRIZALO 3M+ BITE&BRUSH, MAM, 1/1",6.89,,Spar,2026-01-02 00:00:00
"GRIZALO S TEKOČINO COOLER, MAM, 1/1",6.99,,Spar,2026-01-02 00:00:00
"GROBA SOL DESPAR, 1KG",0.55,,Spar,2026-01-02 00:00:00
groba-morska-sol-droga-1-kg,0.63,,Tus,2026-01-02 00:00:00
"Grobo mleti česen, Maestro, 55 g",1.89,,Mercator,2026-01-02 00:00:00
grobo-mleti-cesen-maestro-55-g-,2.39,,Tus,2026-01-02 00:00:00
grobo-mleti-mandlji-dr-oetker-100-g-,4.49,,Tus,2026-01-02 00:00:00
grofovska-nabodala-postrezno,9.99,,Tus,2026-01-02 00:00:00
grofovska-salama-narezek-tus-100-g-,2.99,,Tus,2026-01-02 00:00:00
"GROWSTRONG JUNIOR, MEDEX, 15X8G",13.89,,Spar,2026-01-02 00:00:00
"GROZDJE BELO NAMIZNO, BREZ PEŠK, 500G",2.49,,Spar,2026-01-02 00:00:00
"GROZDJE RDEČE NAMIZNO, BREZ PEŠK, 500G",2.99,,Spar,2026-01-02 00:00:00
grozdje-red-globe-,3.49,,Tus,2026-01-02 00:00:00
grski-tip-jogurta-dukat-150-g-,1.25,,Tus,2026-01-02 00:00:00
grski-tip-jogurta-dukat-v-vedru-450-g-,3.19,,Tus,2026-01-02 00:00:00
grski-tip-jogurta-mu-athentikos-430-g-,2.58,,Tus,2026-01-02 00:00:00
grski-tip-jogurta-tus-500-g-,1.75,,Tus,2026-01-02 00:00:00
"GRŠKA FETA, AKADIA, 200G",3.99,,Spar,2026-01-02 00:00:00
"GRŠKE MEŠANE OLIVE KALAMATA, ILIADA, 370G",3.99,,Spar,2026-01-02 00:00:00
"GRŠKE OLIVE KALAMATA ZOP V EKSTRA DEVIŠKEM OLJČNEM, SPAR, 460G",6.89,,Spar,2026-01-02 00:00:00
"GRŠKE OLIVE V MARINADI MIX, SELIA PREMIUM, 300G",2.95,,Spar,2026-01-02 00:00:00
"GRŠKE OLIVE V SLANICI KALAMATA ZOP, SPAR, 500G",4.19,,Spar,2026-01-02 00:00:00
"GRŠKI JOGURT 0% M.M. HERCULES PROTEIN, KOLIOS, 500G",2.99,,Spar,2026-01-02 00:00:00
"GRŠKI JOGURT 0% M.M. NATUR, DESPAR, 500G",2.25,,Spar,2026-01-02 00:00:00
"GRŠKI JOGURT 0% M.M., DESPAR, 150G",0.87,,Spar,2026-01-02 00:00:00
"GRŠKI JOGURT 10%M.M., DESPAR, 150G",0.96,,Spar,2026-01-02 00:00:00
"GRŠKI JOGURT 2% M.M., DESPAR, 150G",0.87,,Spar,2026-01-02 00:00:00
"GRŠKI JOGURT BREZ LAKTOZE 0% M.M. BEFREE, FAGE, 150G",1.82,,Spar,2026-01-02 00:00:00
"GRŠKI JOGURT BREZ LAKTOZE MINUS L, 400G",1.68,,Spar,2026-01-02 00:00:00
"GRŠKI JOGURT BREZ LAKTOZE Z JAGODAMI, DESPAR FREE FROM, 150G",1.14,,Spar,2026-01-02 00:00:00
"GRŠKI JOGURT BREZ LAKTOZE, DESPAR FREE FROM, 150G",1.08,,Spar,2026-01-02 00:00:00
"GRŠKI JOGURT VANILIJA 0% M.M., DESPAR, 150G",0.96,,Spar,2026-01-02 00:00:00
"GRŠKI JOGURT, 0% M.M., NATUR, DESPAR, 1KG",4.99,,Spar,2026-01-02 00:00:00
"GRŠKI ODCEJEN JOGURT 0% M.M. TOTAL, FAGE, 150G",1.88,,Spar,2026-01-02 00:00:00
"GRŠKI ODCEJEN JOGURT 2% M.M. TOTAL, FAGE, 150G",1.88,,Spar,2026-01-02 00:00:00
"GRŠKI ODCEJEN JOGURT 5% M.M. TOTAL, FAGE, 150G",1.86,,Spar,2026-01-02 00:00:00
"GRŠKI ODCEJEN JOGURT KOKOS 5,2%M.M. FRUITS, FAGE, 380G",3.98,,Spar,2026-01-02 00:00:00
"GRŠKI ODCEJEN JOGURT S KOKOSOM 1,3% M.M. FRUYO, FAGE, 150G",1.58,,Spar,2026-01-02 00:00:00
"GRŠKI ODCEJEN JOGURT STRACCIATELLA 1,8% M.M. FRUYO, FAGE, 150G",1.89,,Spar,2026-01-02 00:00:00
"GRŠKI ODCEJEN JOGURT VANILIJA 4%M.M. FRUITS, FAGE, 380G",3.98,,Spar,2026-01-02 00:00:00
"GRŠKI ODCEJEN JOGURT Z GOZDNIMI SADEŽI 0% M.M. TOTAL, FAGE, 150G",1.88,,Spar,2026-01-02 00:00:00
"GRŠKI ODCEJEN JOGURT, 0% M.M, TOTAL, FAGE, 450G",4.19,,Spar,2026-01-02 00:00:00
"GRŠKI ODCEJEN JOGURT, 0% M.M., TOTAL, FAGE, 950G",7.41,,Spar,2026-01-02 00:00:00
"GRŠKI ODCEJEN JOGURT, 5% M.M., TOTAL, FAGE, 450G",4.19,,Spar,2026-01-02 00:00:00
"GRŠKI ODCEJEN JOGURT, JAGODA, 4% M.M., FRUITS, FAGE, 380G",3.98,,Spar,2026-01-02 00:00:00
"GRŠKI ODCEJEN JOGURT, MANGO IN PASIJONKA, 4% M.M., FRUITS, FAGE, 380G",3.98,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA 10%, SPAR, 1KG",2.89,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA BOROVNICA, MU ATHENTIKOS, 150G",1.18,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA BRESKEV, MU ATHENTIKOS, 150G",1.18,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA DUKATOS, DUKAT, 450G",3.09,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA JAGODA, DUKATOS, 150G",1.19,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA JAGODA, MU ATHENTIKOS, 150G",1.18,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA KOKOS, DUKATOS SELECTION, DUKAT, 150G",1.19,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA MANDELJ IN PISTACIJA, DUKATOS, 150G",1.19,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA MED IN VANILIJA, MU ATHENTIKOS, 150G",1.18,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA MYTHOS, ZELENE DOLINE, 150G",1.08,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA MYTHOS, ZELENE DOLINE, 400G",1.59,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA NARAVNI MU ATHENTIKOS, 1KG, VEDRO",3.98,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA NARAVNI, MU ATHENTIKOS, 150G",1.18,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA NARAVNI, MU ATHENTIKOS, 430G",2.55,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA NARAVNI, MU ATHENTIKOS, 4X150G",4.29,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA NATUR 9,5%M.M., S-BUDGET, 150G",0.47,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA NATUR, DUKATOS, 150G",1.19,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA SELECTION BELA ČOKOLADA IN KOKOS, MU ATHENTIKOS, 150G",1.18,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA SELECTION KARAMELA, MU ATHENTIKOS, 150G",1.18,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA SELECTION TEMNA ČOKOLADA, MU ATHENTIKOS, 150G",1.18,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA SELECTION TIRAMISU, MU ATHENTIKOS, 150G",1.18,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA VANILIJA DUKATOS, DUKAT, 150G",1.19,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA Z DATLJI IN MEDOM, S-BUDGET, 150G",0.59,,Spar,2026-01-02 00:00:00
"GRŠKI TIP JOGURTA Z VIŠNJO IN GRANATNIM JABOLKOM, S-BUDGET, 150G",0.59,,Spar,2026-01-02 00:00:00
"Grški tip jogurta, Dukatos, 450 g",3.09,,Mercator,2026-01-02 00:00:00
grtkozarci-galassia-sok-31-alpeks,7.99,,Tus,2026-01-02 00:00:00
grtkozarci-galassia-vod-31-alpeks,6.99,,Tus,2026-01-02 00:00:00
grtkozarci-ideal-250cl-61-sok-alpeks,20.99,,Tus,2026-01-02 00:00:00
"GUARANA NATURAL ENERGY, MEDEX, 10X9ML",12.99,,Spar,2026-01-02 00:00:00
"GUINNESSOVA KNJIGA REKORDOV, GWR 2026",29.99,,Spar,2026-01-02 00:00:00
"GUMI BONBONI FORMULA X, ŠUMI, 200 G",1.99,,Spar,2026-01-02 00:00:00
gumice-5012,2.17,,Tus,2026-01-02 00:00:00
gumice-5013,3.13,,Tus,2026-01-02 00:00:00
gumice-5014,3.67,,Tus,2026-01-02 00:00:00
"GUMIJASTI BONBONI BRESKEV, HARIBO, 100G",1.25,,Spar,2026-01-02 00:00:00
"GUMIJASTI BONBONI HAPPY COLA, HARIBO, 100G",1.25,,Spar,2026-01-02 00:00:00
"GUMIJASTI BONBONI PICO BALLA, HARIBO, 85G",1.25,,Spar,2026-01-02 00:00:00
"GUMIJASTI BONBONI STARMIX, HARIBO, 100G",1.25,,Spar,2026-01-02 00:00:00
"GUMIJASTI BONBONI TROPIC FRUIT, HARIBO, 100G",1.25,,Spar,2026-01-02 00:00:00
"GUMIJASTI BONBONI Z OKUSOM BANANE, AMOS PEELERZ, 65G",2.99,,Spar,2026-01-02 00:00:00
"GUMIJASTI BONBONI Z OKUSOM BRESKVE, AMOS PEELERZ, 65G",2.99,,Spar,2026-01-02 00:00:00
"GUMIJASTI BONBONI Z OKUSOM MANGA, AMOS PEELERZ, 65G",2.99,,Spar,2026-01-02 00:00:00
"GUMIJASTI BONBONI Z OKUSOM SADJA KISLI MIX, HARIBO, 100G",1.25,,Spar,2026-01-02 00:00:00
"GUMIJASTI BONBONI ZLATI MEDVEDKI, HARIBO, 100G",1.25,,Spar,2026-01-02 00:00:00
"GUMIJASTI BONBONI ZLATI MEDVEDKI, MINI VREČKE, HARIBO, 250G",3.69,,Spar,2026-01-02 00:00:00
"GUMIJASTI BONBONI ŽABICE QUAXI, HARIBO, 100G",1.25,,Spar,2026-01-02 00:00:00
"GUMIJASTI KISLI BONBONI POMMES, HARIBO, 100G",1.25,,Spar,2026-01-02 00:00:00
"GUMIJEVI BONBONI ČEŠNJA, HARIBO, 100G",1.25,,Spar,2026-01-02 00:00:00
"GUMIJEVI BONBONI HERBA EVKALIPTA, ŠUMI, 90G",0.99,,Spar,2026-01-02 00:00:00
"GUMIJEVI BONBONI HERBA MIX ŠUMI, ŽITO, 200G",2.29,,Spar,2026-01-02 00:00:00
"GUMIJEVI BONBONI KISLI ČRVI, TROLLI, 200G",1.99,,Spar,2026-01-02 00:00:00
"GUMIJEVI BONBONI TROPSKO SADJE, SPAR, 200G",0.92,,Spar,2026-01-02 00:00:00
"GUMIJEVI BONBONI Z DODATKOM SADNEGA SOKA KISLI ČRVI, JUICEE GUMME, 80G",0.89,,Spar,2026-01-02 00:00:00
"GUMIJEVI BONBONI Z OKUSOM ČEŠNJE SPAR, 200G",0.99,,Spar,2026-01-02 00:00:00
"GUMIJEVI SADNI BONBONI ČRVI, HARIBO, 100G",1.25,,Spar,2026-01-02 00:00:00
gurmansko-nabodalo-postrezno,12.49,,Tus,2026-01-02 00:00:00
gussnel-dolcela-200-g-,1.95,,Tus,2026-01-02 00:00:00
"GUSTIN ZA OMAKE, DR. OETKER, 150G",2.99,,Spar,2026-01-02 00:00:00
gustin-dr-oetker-200-g-,1.95,,Tus,2026-01-02 00:00:00
"GYOZA CMOKI Z S PIŠČANCEM IN ZELENJAVO, VIČI, 600G",4.99,,Spar,2026-01-02 00:00:00
"GYOZA CMOKI Z ZELENJAVO, VIČI, 600G",4.99,,Spar,2026-01-02 00:00:00
"HALOGENSKA AVTO ŽARNICA LUMITEC LIMITED H4 12V 60/55W AMIO, 2 KOS",9,,Spar,2026-01-02 00:00:00
"HALOGENSKA AVTO ŽARNICA LUMITEC LIMITED H7 12V/55W AMIO, 2 KOS",13.99,,Spar,2026-01-02 00:00:00
hambi-tvojih-pet-minut-s-sezamom-4-x-85-g,1.99,,Tus,2026-01-02 00:00:00
"HAMBURGER SPECIAL KRAS, CCA. 400G",15.99,,Spar,2026-01-02 00:00:00
hamburger-narezek-tus-100-g,1.65,,Tus,2026-01-02 00:00:00
"HARRY POTTER ČAROBNI KRAJI, POBARVANKA ZA ODRASLE, MK ZALOŽBA",16.95,,Spar,2026-01-02 00:00:00
"HARRY POTTER DVORANA SKRIVNOSTI, 2/8",13.99,,Spar,2026-01-02 00:00:00
HBC806QW PALIČNI MEŠALNIK,69,,Spar,2026-01-02 00:00:00
"HELL ENERGIJSKI NAPITEK GOJI BERRY, PLOČ., 0,5L",1.4,,Spar,2026-01-02 00:00:00
"HELL ENERGIJSKI NAPITEK GREEN APPLE, PLOČ., 0,5L",1.4,,Spar,2026-01-02 00:00:00
"HERBALNA VODA ALOE VERA, DONATURAL, 0,5L",1.99,,Spar,2026-01-02 00:00:00
